user_id,timestamp,channel,campaign,touchpoint_id,conversion,revenue
user_0200,2025-10-18 10:00:00,Email,Loyalty Rewards,tp_549726,0,0.0
user_0493,2025-07-11 15:00:00,Affiliate,Holiday Blast,tp_575524,0,0.0
user_0289,2025-07-31 22:00:00,Email, Brand Awareness ,tp_339435,0,0.0
user_0374,2025-07-01 12:00:00,Direct,Spring Promo,tp_699047,0,0.0
user_0061,2025-06-12 04:00:00,Organic,Holiday Blast,tp_410542,0,0.0
user_0040,2025-05-25 00:00:00,Direct,Holiday Blast,tp_212635,0,0.0
user_0072,2025-09-16 19:00:00,Influencer, Brand Awareness ,tp_721994,0,0.0
user_0242,2025-08-06 07:00:00,Paid Search,Loyalty Rewards,tp_975603,1,56.31
user_0022,2025-07-15 06:00:00,email, Brand Awareness ,tp_664623,0,0.0
user_0484,2025-08-01 19:00:00,Referral,Holiday Blast,tp_585759,0,0.0
user_0175,2025-08-09 03:00:00,Paid Search, Brand Awareness ,tp_723220,0,0.0
user_0243,2025-9-19 7,Influencer,Loyalty Rewards,tp_278719,0,0.0
user_0383,2025-06-09 16:00:00,Paid Search,Spring Promo,tp_981846,0,0.0
user_0084,2025-09-26 22:00:00,SOCIAL media,Spring Promo,tp_522302,0,0.0
user_0213,2025-05-23 10:00:00,email,Loyalty Rewards,tp_169373,0,0.0
user_0045,2025-07-19 11:00:00,SOCIAL media, Brand Awareness ,tp_973386,0,0.0
user_0078,2025-05-23 02:00:00,display ad , Brand Awareness ,tp_575976,1,26.49
user_0370,2025-06-17 14:00:00,SOCIAL media,Holiday Blast,tp_781165,0,0.0
user_0193,2025-07-19 11:00:00,Affiliate,Spring Promo,tp_720905,0,0.0
user_0463,2025-09-25 08:00:00,Referral,Retention Push,tp_354052,0,0.0
user_0301,2025-07-27 13:00:00,Video,Spring Promo,tp_270597,0,0.0
user_0038,2025-06-06 04:00:00,Display Ad, Brand Awareness ,tp_654735,0,0.0
user_0448,2025-06-26 15:00:00,Display Ad,Holiday Blast,tp_434183,0,0.0
user_0332,2025-05-13 02:00:00,SOCIAL media,Brand Awareness,tp_411135,0,0.0
user_0070,2025-07-26 22:00:00,email,Spring Promo,tp_289997,0,0.0
user_0285,2025-08-30 05:00:00,Social Media,Retention Push,tp_534324,0,0.0
user_0400,2025-07-26 05:00:00,Email,Loyalty Rewards,tp_971178,0,0.0
user_0395,2025-08-13 11:00:00,Influencer,Spring Promo,tp_488997,0,0.0
user_0213,2025-07-14 04:00:00,Direct, Brand Awareness ,tp_106425,0,0.0
user_0479,2025-08-12 05:00:00,Video,Holiday Blast,tp_842141,0,0.0
user_0121,2025-08-05 04:00:00,Referral,Brand Awareness,tp_802944,0,0.0
user_0410,2025-08-02 13:00:00,Video,Retention Push,tp_483632,1,66.02
user_0419,2025-08-26 04:00:00,email, Brand Awareness ,tp_814184,1,140.47
user_0105,2025-09-30 23:00:00,Organic,Retention Push,tp_836001,0,0.0
user_0038,2025-06-05 07:00:00,display ad ,Brand Awareness,tp_660668,0,0.0
user_0146,2025-06-26 13:00:00,email,Retention Push,tp_670110,1,194.86
user_0492,2025-07-16 00:00:00,Display Ad, Brand Awareness ,tp_757191,0,0.0
user_0371,2025-08-03 21:00:00,Referral,Brand Awareness,tp_216977,0,0.0
user_0083,2025-6-24 2,display ad ,Retention Push,tp_438007,0,0.0
user_0275,2025-09-30 04:00:00,Influencer, Brand Awareness ,tp_137991,0,0.0
user_0310,2025-05-11 00:00:00,Referral,Spring Promo,tp_588122,0,0.0
user_0421,2025-09-14 03:00:00,SOCIAL media, Brand Awareness ,tp_561192,0,0.0
user_0392,2025-08-22 11:00:00,Organic,Loyalty Rewards,tp_951813,0,0.0
user_0405,2025-08-11 13:00:00,Email,Holiday Blast,tp_287943,0,0.0
user_0394,2025-9-26 3,Social Media,Spring Promo,tp_564430,0,0.0
user_0427,2025-08-21 00:00:00,Influencer,Holiday Blast,tp_851949,0,0.0
user_0144,2025-05-31 23:00:00,Email, Brand Awareness ,tp_372402,0,0.0
user_0128,2025-09-05 06:00:00,Paid Search,Spring Promo,tp_935854,0,0.0
user_0035,2025-5-28 12,Influencer,Spring Promo,tp_336032,0,0.0
user_0157,2025-07-24 22:00:00,email,Holiday Blast,tp_828332,0,0.0
user_0186,2025-08-12 06:00:00,SOCIAL media,Holiday Blast,tp_925791,0,0.0
user_0177,2025-10-17 10:00:00,email,Brand Awareness,tp_954377,0,0.0
user_0468,2025-10-07 02:00:00,SOCIAL media, Brand Awareness ,tp_574876,0,0.0
user_0444,2025-10-23 12:00:00,Referral,Holiday Blast,tp_621546,0,0.0
user_0390,2025-7-31 9,Referral,Loyalty Rewards,tp_734956,0,0.0
user_0110,2025-08-27 10:00:00,Affiliate,Spring Promo,tp_184909,0,0.0
user_0163,2025-05-25 09:00:00,Video,Holiday Blast,tp_281323,0,0.0
user_0142,2025-06-12 19:00:00,Organic,Spring Promo,tp_959758,0,0.0
user_0299,2025-09-15 14:00:00,Direct,Brand Awareness,tp_846345,0,0.0
user_0360,2025-05-08 22:00:00,Social Media, Brand Awareness ,tp_114910,0,0.0
user_0043,2025-08-25 08:00:00,Organic, Brand Awareness ,tp_234295,1,6.21
user_0246,2025-07-13 16:00:00,Direct,Spring Promo,tp_779149,0,0.0
user_0125,2025-09-28 13:00:00,Organic,Brand Awareness,tp_812363,0,0.0
user_0388,2025-06-18 14:00:00,Direct,Spring Promo,tp_514847,0,0.0
user_0421,2025-07-22 21:00:00,SOCIAL media, Brand Awareness ,tp_183081,0,0.0
user_0038,2025-10-26 07:00:00,Email,Retention Push,tp_233995,0,0.0
user_0176,2025-06-06 02:00:00,Direct, Brand Awareness ,tp_679401,0,0.0
user_0426,2025-10-06 03:00:00,Display Ad,Loyalty Rewards,tp_636156,0,0.0
user_0197,2025-09-11 20:00:00,display ad ,Retention Push,tp_777108,0,0.0
user_0112,2025-06-03 17:00:00,email,Brand Awareness,tp_916933,0,0.0
user_0401,2025-07-23 08:00:00,Influencer,Spring Promo,tp_449468,0,0.0
user_0317,2025-06-03 06:00:00,Affiliate,Retention Push,tp_596449,0,0.0
user_0082,2025-10-27 21:00:00,Direct,Spring Promo,tp_998517,0,0.0
user_0128,2025-06-03 12:00:00,Influencer,Brand Awareness,tp_185131,0,0.0
user_0191,2025-09-14 00:00:00,Display Ad, Brand Awareness ,tp_116425,0,0.0
user_0396,2025-9-8 21,Direct, Brand Awareness ,tp_187922,1,28.36
user_0208,2025-10-10 23:00:00,Social Media,Loyalty Rewards,tp_128493,0,0.0
user_0235,2025-06-02 13:00:00,Email,Brand Awareness,tp_130323,0,0.0
user_0258,2025-08-28 00:00:00,display ad ,Spring Promo,tp_998440,0,0.0
user_0206,2025-09-19 09:00:00,Display Ad,Retention Push,tp_132774,0,0.0
user_0387,2025-07-18 10:00:00,display ad ,Retention Push,tp_213176,0,0.0
user_0484,2025-09-04 19:00:00,Email,Holiday Blast,tp_151156,0,0.0
user_0460,2025-06-17 19:00:00,Email,Spring Promo,tp_207283,1,239.91
user_0221,2025-10-14 08:00:00,Influencer,Retention Push,tp_314080,0,0.0
user_0298,2025-08-27 16:00:00,Referral,Brand Awareness,tp_894253,0,0.0
user_0248,2025-07-11 20:00:00,email,Retention Push,tp_847591,0,0.0
user_0283,2025-08-31 13:00:00,Affiliate,Holiday Blast,tp_579386,0,0.0
user_0283,2025-09-16 07:00:00,Organic,Holiday Blast,tp_840670,0,0.0
user_0472,2025-09-09 17:00:00,Affiliate,Brand Awareness,tp_963105,0,0.0
user_0162,2025-10-17 19:00:00,Video,Holiday Blast,tp_947104,0,0.0
user_0481,2025-05-21 09:00:00,SOCIAL media,Brand Awareness,tp_385281,0,0.0
user_0120,2025-10-26 18:00:00,Influencer, Brand Awareness ,tp_802216,0,0.0
user_0323,2025-9-12 23,Affiliate,Loyalty Rewards,tp_170585,0,0.0
user_0329,2025-05-03 01:00:00,Email,Retention Push,tp_855402,0,0.0
user_0186,2025-05-11 15:00:00,Organic,Retention Push,tp_738390,0,0.0
user_0200,2025-09-28 12:00:00,Social Media,Loyalty Rewards,tp_317530,0,0.0
user_0036,2025-10-11 08:00:00,Email,Loyalty Rewards,tp_507188,0,0.0
user_0309,2025-05-22 15:00:00,Social Media,Holiday Blast,tp_568021,0,0.0
user_0485,2025-05-01 19:00:00,Direct, Brand Awareness ,tp_952104,0,0.0
user_0293,2025-06-21 17:00:00,email,Holiday Blast,tp_625960,0,0.0
user_0221,2025-09-20 00:00:00,display ad ,Holiday Blast,tp_140314,0,0.0
user_0391,2025-10-03 00:00:00,Email,Spring Promo,tp_994176,0,0.0
user_0217,2025-10-12 22:00:00,Social Media,Loyalty Rewards,tp_777935,0,0.0
user_0099,2025-07-08 00:00:00,Paid Search,Holiday Blast,tp_449045,0,0.0
user_0169,2025-10-26 10:00:00,Affiliate,Loyalty Rewards,tp_191631,0,0.0
user_0111,2025-05-14 01:00:00,Display Ad,Holiday Blast,tp_713190,0,0.0
user_0206,2025-09-07 01:00:00,Display Ad,Holiday Blast,tp_132445,1,307.12
user_0156,2025-09-05 01:00:00,SOCIAL media,Retention Push,tp_915146,0,0.0
user_0440,2025-08-26 17:00:00,Paid Search,Holiday Blast,tp_964994,0,0.0
user_0090,2025-05-30 22:00:00,Email,Loyalty Rewards,tp_433131,0,0.0
user_0353,2025-07-16 18:00:00,display ad , Brand Awareness ,tp_173866,0,0.0
user_0190,2025-08-14 15:00:00,Social Media,Retention Push,tp_195358,1,-152.22
user_0439,2025-05-01 12:00:00,Influencer,Brand Awareness,tp_184042,0,0.0
user_0141,2025-07-03 21:00:00,Social Media,Retention Push,tp_314422,0,0.0
user_0433,2025-07-11 05:00:00,Organic,Loyalty Rewards,tp_655312,1,48.06
user_0166,2025-09-07 03:00:00,Organic,Loyalty Rewards,tp_584169,0,0.0
user_0097,2025-07-10 04:00:00,Referral,Brand Awareness,tp_234755,0,0.0
user_0130,2025-07-18 21:00:00,Organic, Brand Awareness ,tp_351707,0,0.0
user_0255,2025-07-15 14:00:00,Paid Search,Retention Push,tp_291661,0,0.0
user_0072,2025-05-04 23:00:00,Video,Holiday Blast,tp_109946,0,0.0
user_0408,2025-08-28 21:00:00,Organic, Brand Awareness ,tp_255467,1,249.67
user_0088,2025-10-14 04:00:00,Referral,Loyalty Rewards,tp_394002,0,0.0
user_0290,2025-07-15 20:00:00,Direct, Brand Awareness ,tp_626642,0,0.0
user_0304,2025-10-17 06:00:00,SOCIAL media,Loyalty Rewards,tp_387864,0,0.0
user_0046,2025-10-14 12:00:00,Display Ad, Brand Awareness ,tp_439212,0,0.0
user_0110,2025-10-12 11:00:00,email,Holiday Blast,tp_754622,0,0.0
user_0310,2025-10-25 04:00:00,Video,Brand Awareness,tp_891278,0,0.0
user_0193,2025-08-11 23:00:00,display ad ,Loyalty Rewards,tp_375928,0,0.0
user_0276,2025-05-13 06:00:00,Referral,Spring Promo,tp_493526,0,0.0
user_0242,2025-06-21 23:00:00,Display Ad,Spring Promo,tp_486424,0,0.0
user_0479,2025-10-15 12:00:00,Video,Holiday Blast,tp_564113,0,0.0
user_0182,2025-08-18 04:00:00,display ad ,Brand Awareness,tp_233384,0,0.0
user_0065,2025-07-24 05:00:00,Display Ad,Retention Push,tp_900644,0,0.0
user_0117,2025-10-09 21:00:00,Direct,Holiday Blast,tp_111094,0,0.0
user_0458,2025-07-19 22:00:00,Affiliate,Spring Promo,tp_421625,0,0.0
user_0159,2025-08-28 15:00:00,Organic,Brand Awareness,tp_115206,0,0.0
user_0310,2025-09-19 19:00:00,Social Media,Holiday Blast,tp_565664,0,0.0
user_0310,2025-07-08 06:00:00,display ad ,Spring Promo,tp_420849,0,0.0
user_0423,2025-09-10 15:00:00,SOCIAL media,Spring Promo,tp_836884,0,0.0
user_0476,2025-05-16 01:00:00,Social Media,Spring Promo,tp_548702,0,0.0
user_0163,2025-07-16 20:00:00,Direct, Brand Awareness ,tp_952347,0,0.0
user_0301,2025-10-08 20:00:00,Direct,Brand Awareness,tp_772369,0,0.0
user_0266,2025-09-27 11:00:00,SOCIAL media,Retention Push,tp_840217,0,0.0
user_0142,2025-08-14 22:00:00,Influencer,Brand Awareness,tp_403340,0,0.0
user_0327,2025-10-13 22:00:00,Social Media,Retention Push,tp_174124,0,0.0
user_0434,2025-10-20 10:00:00,email,Brand Awareness,tp_759868,0,0.0
user_0295,2025-08-19 22:00:00,Social Media,Retention Push,tp_409671,0,0.0
user_0207,2025-10-05 07:00:00,SOCIAL media,Loyalty Rewards,tp_432326,0,0.0
user_0236,2025-08-23 14:00:00,email,Brand Awareness,tp_885720,0,0.0
user_0183,2025-05-08 07:00:00,Display Ad,Brand Awareness,tp_715157,0,0.0
user_0419,2025-10-14 14:00:00,display ad ,Spring Promo,tp_170328,0,0.0
user_0408,2025-07-10 09:00:00,Affiliate,Holiday Blast,tp_205820,0,0.0
user_0159,2025-08-12 00:00:00,email,Spring Promo,tp_339390,0,0.0
user_0150,2025-07-03 07:00:00,Email,Loyalty Rewards,tp_937254,0,0.0
user_0415,2025-07-16 13:00:00,Direct,Retention Push,tp_465981,0,0.0
user_0027,2025-09-21 08:00:00,Social Media,Brand Awareness,tp_275153,0,0.0
user_0293,2025-06-08 14:00:00,Direct, Brand Awareness ,tp_568839,0,0.0
user_0104,2025-09-18 01:00:00,Organic, Brand Awareness ,tp_993978,0,0.0
user_0474,2025-06-20 20:00:00,SOCIAL media,Loyalty Rewards,tp_927609,0,0.0
user_0092,2025-09-25 15:00:00,Influencer, Brand Awareness ,tp_997667,0,0.0
user_0211,2025-07-17 02:00:00,Referral,Holiday Blast,tp_162013,0,0.0
user_0223,2025-09-05 21:00:00,Affiliate,Retention Push,tp_914512,0,0.0
user_0031,2025-09-12 10:00:00,Video,Spring Promo,tp_981328,0,0.0
user_0281,2025-10-15 16:00:00,SOCIAL media,Holiday Blast,tp_112827,0,0.0
user_0006,2025-10-13 11:00:00,display ad ,Brand Awareness,tp_702791,0,0.0
user_0177,2025-08-25 10:00:00,Direct,Holiday Blast,tp_588679,0,0.0
user_0052,2025-08-10 13:00:00,SOCIAL media,Brand Awareness,tp_547807,1,17.64
user_0384,2025-09-01 05:00:00,Organic,Holiday Blast,tp_701966,1,23.04
user_0321,2025-08-14 13:00:00,Organic,Loyalty Rewards,tp_854374,0,0.0
user_0122,2025-07-08 00:00:00,Affiliate,Spring Promo,tp_527518,0,0.0
user_0043,2025-10-26 04:00:00,Influencer,Holiday Blast,tp_186260,0,0.0
user_0014,2025-09-28 07:00:00,email,Spring Promo,tp_292457,0,0.0
user_0337,2025-05-25 09:00:00,Direct,Retention Push,tp_846181,0,0.0
user_0443,2025-08-29 16:00:00,Display Ad,Holiday Blast,tp_237479,0,0.0
user_0133,2025-09-17 07:00:00,SOCIAL media,Spring Promo,tp_286687,0,0.0
user_0365,2025-09-06 10:00:00,Influencer,Spring Promo,tp_389179,0,0.0
user_0413,2025-05-24 11:00:00,Referral,Spring Promo,tp_935907,0,0.0
user_0038,2025-07-17 09:00:00,display ad ,Spring Promo,tp_109836,0,0.0
user_0076,2025-06-13 19:00:00,email,Spring Promo,tp_368958,0,0.0
user_0211,2025-08-20 16:00:00,Video,Holiday Blast,tp_226376,0,0.0
user_0232,2025-09-14 05:00:00,Direct, Brand Awareness ,tp_862088,1,133.91
user_0341,2025-10-04 21:00:00,Email,Loyalty Rewards,tp_657218,0,0.0
user_0216,2025-05-09 18:00:00,Video,Spring Promo,tp_794324,0,0.0
user_0278,2025-07-08 18:00:00,Affiliate,Spring Promo,tp_450587,0,0.0
user_0101,2025-05-01 20:00:00,Paid Search,Loyalty Rewards,tp_331769,0,0.0
user_0392,2025-7-2 12,email,Loyalty Rewards,tp_774181,0,0.0
user_0373,2025-07-18 14:00:00,Affiliate,Spring Promo,tp_312973,0,0.0
user_0416,2025-05-15 00:00:00,Paid Search,Spring Promo,tp_882212,0,0.0
user_0062,2025-05-11 05:00:00,Organic,Retention Push,tp_321525,0,0.0
user_0111,2025-07-11 08:00:00,Video,Holiday Blast,tp_551597,0,0.0
user_0034,2025-05-21 13:00:00,display ad ,Holiday Blast,tp_217079,0,0.0
user_0357,2025-05-24 07:00:00,Display Ad,Brand Awareness,tp_721838,1,58.85
user_0250,2025-05-10 13:00:00,Email,Retention Push,tp_488746,0,0.0
user_0476,2025-10-16 23:00:00,Display Ad, Brand Awareness ,tp_573206,0,0.0
user_0164,2025-09-20 19:00:00,Organic,Brand Awareness,tp_655508,0,0.0
user_0229,2025-08-16 17:00:00,Email,Loyalty Rewards,tp_145556,0,0.0
user_0062,2025-06-23 07:00:00,Social Media,Holiday Blast,tp_899228,0,0.0
user_0495,2025-07-19 13:00:00,Paid Search,Loyalty Rewards,tp_896162,0,0.0
user_0348,2025-10-27 09:00:00,Email,Holiday Blast,tp_198087,0,0.0
user_0220,2025-09-19 04:00:00,Influencer,Loyalty Rewards,tp_783569,0,0.0
user_0397,2025-07-01 13:00:00,Influencer,Loyalty Rewards,tp_120371,0,0.0
user_0245,2025-07-05 23:00:00,display ad ,Spring Promo,tp_588918,0,0.0
user_0055,2025-08-13 11:00:00,Video,Holiday Blast,tp_880740,0,0.0
user_0092,2025-07-04 15:00:00,Social Media,Spring Promo,tp_254609,1,97.61
user_0497,2025-07-27 14:00:00,email,Retention Push,tp_436820,0,0.0
user_0179,2025-10-07 17:00:00,Email,Retention Push,tp_670530,0,0.0
user_0427,2025-10-28 14:00:00,Organic,Spring Promo,tp_886998,0,0.0
user_0025,2025-07-05 03:00:00,Email,Retention Push,tp_677398,0,0.0
user_0307,2025-10-26 11:00:00,Referral,Loyalty Rewards,tp_536978,0,0.0
user_0471,2025-06-12 08:00:00,display ad ,Loyalty Rewards,tp_482548,0,0.0
user_0348,2025-05-23 02:00:00,SOCIAL media,Loyalty Rewards,tp_827196,0,0.0
user_0185,2025-10-02 03:00:00,Influencer,Loyalty Rewards,tp_425767,0,0.0
user_0396,2025-06-24 02:00:00,email,Spring Promo,tp_286464,0,0.0
user_0308,2025-09-25 22:00:00,Affiliate,Loyalty Rewards,tp_720013,0,0.0
user_0335,2025-09-08 21:00:00,Paid Search,Spring Promo,tp_913686,0,0.0
user_0147,2025-07-01 09:00:00,Display Ad,Loyalty Rewards,tp_454501,0,0.0
user_0305,2025-09-24 16:00:00,Influencer,Loyalty Rewards,tp_988819,0,0.0
user_0301,2025-09-06 14:00:00,SOCIAL media,Brand Awareness,tp_139703,0,0.0
user_0288,2025-07-19 12:00:00,email, Brand Awareness ,tp_847719,0,0.0
user_0003,2025-09-18 20:00:00,display ad , Brand Awareness ,tp_986848,0,0.0
user_0427,2025-06-12 13:00:00,Video,Spring Promo,tp_291610,0,0.0
user_0149,2025-05-30 04:00:00,SOCIAL media,Retention Push,tp_846528,0,0.0
user_0186,2025-10-16 14:00:00,Email,Loyalty Rewards,tp_390235,0,0.0
user_0052,2025-08-10 15:00:00,email, Brand Awareness ,tp_446306,1,125.57
user_0011,2025-07-13 00:00:00,Video,Retention Push,tp_549634,1,55.71
user_0236,2025-9-6 1,display ad ,Spring Promo,tp_928701,0,0.0
user_0453,2025-09-13 22:00:00,Direct,Loyalty Rewards,tp_332650,0,0.0
user_0281,2025-10-17 18:00:00,Referral, Brand Awareness ,tp_185751,0,0.0
user_0432,2025-08-19 04:00:00,email,Holiday Blast,tp_321782,0,0.0
user_0448,2025-07-30 10:00:00,Referral,Holiday Blast,tp_804135,0,0.0
user_0408,2025-10-08 03:00:00,Direct,Loyalty Rewards,tp_484934,0,0.0
user_0366,2025-06-29 06:00:00,Influencer,Brand Awareness,tp_687014,0,0.0
user_0175,2025-07-10 18:00:00,Referral, Brand Awareness ,tp_671435,0,0.0
user_0046,2025-06-13 10:00:00,Affiliate,Spring Promo,tp_662317,0,0.0
user_0455,2025-7-18 20,Influencer,Holiday Blast,tp_316451,0,0.0
user_0081,2025-09-05 05:00:00,Social Media, Brand Awareness ,tp_262303,1,27.75
user_0019,2025-07-24 08:00:00,Video, Brand Awareness ,tp_546887,0,0.0
user_0456,2025-08-30 20:00:00,Email, Brand Awareness ,tp_643798,0,0.0
,2025-05-28 10:00:00,Display Ad,Loyalty Rewards,tp_465762,0,0.0
user_0399,2025-07-15 14:00:00,Video,Spring Promo,tp_686156,0,0.0
user_0323,2025-08-18 03:00:00,display ad , Brand Awareness ,tp_356095,0,0.0
user_0098,2025-08-12 12:00:00,Influencer,Brand Awareness,tp_821760,0,0.0
user_0458,2025-10-14 23:00:00,SOCIAL media,Holiday Blast,tp_277252,0,0.0
user_0166,2025-07-07 07:00:00,Paid Search,Brand Awareness,tp_455512,0,0.0
user_0449,2025-05-31 13:00:00,display ad ,Brand Awareness,tp_700461,1,85.23
user_0219,2025-06-02 08:00:00,Referral,Retention Push,tp_126971,0,0.0
user_0043,2025-09-16 08:00:00,Paid Search,Spring Promo,tp_380440,0,0.0
user_0115,2025-07-07 14:00:00,Affiliate, Brand Awareness ,tp_477969,0,0.0
user_0173,2025-08-22 16:00:00,Video,Retention Push,tp_591681,0,0.0
user_0415,2025-08-01 04:00:00,Direct,Spring Promo,tp_353785,0,0.0
user_0455,2025-08-15 02:00:00,Organic,Spring Promo,tp_743733,0,0.0
user_0028,2025-05-02 01:00:00,email, Brand Awareness ,tp_532890,0,0.0
user_0232,2025-09-13 04:00:00,Paid Search,Retention Push,tp_926739,0,0.0
user_0424,2025-07-25 06:00:00,SOCIAL media,Loyalty Rewards,tp_900146,0,0.0
user_0330,2025-06-11 23:00:00,Display Ad,Spring Promo,tp_983996,0,0.0
user_0216,2025-06-18 14:00:00,Email, Brand Awareness ,tp_589290,0,0.0
user_0256,2025-10-13 20,Video,Loyalty Rewards,tp_553446,0,0.0
user_0428,2025-09-04 06:00:00,Referral,Brand Awareness,tp_211111,0,0.0
user_0322,2025-08-05 02:00:00,Affiliate,Holiday Blast,tp_952229,0,0.0
user_0483,2025-10-16 11:00:00,Affiliate,Brand Awareness,tp_449261,0,0.0
user_0162,2025-10-08 20:00:00,Affiliate,Holiday Blast,tp_112538,0,0.0
user_0239,2025-09-13 16:00:00,SOCIAL media, Brand Awareness ,tp_299989,0,0.0
user_0025,2025-08-21 21:00:00,Video,Loyalty Rewards,tp_225582,0,0.0
user_0416,2025-07-07 06:00:00,Paid Search,Spring Promo,tp_218203,0,0.0
user_0093,2025-10-18 17:00:00,Influencer,Retention Push,tp_494014,0,0.0
user_0218,2025-06-18 01:00:00,SOCIAL media,Loyalty Rewards,tp_787546,0,0.0
user_0044,2025-05-03 12:00:00,Referral, Brand Awareness ,tp_529907,0,0.0
user_0322,2025-09-05 18:00:00,Affiliate,Loyalty Rewards,tp_592989,0,0.0
user_0486,2025-07-13 06:00:00,Affiliate,Retention Push,tp_962019,0,0.0
user_0178,2025-07-30 10:00:00,Email,Retention Push,tp_397983,0,0.0
user_0192,2025-05-28 21:00:00,Affiliate,Loyalty Rewards,tp_912333,0,0.0
user_0270,2025-10-17 23:00:00,display ad ,Holiday Blast,tp_716663,0,0.0
user_0348,2025-05-06 10:00:00,email,Loyalty Rewards,tp_862936,0,0.0
user_0314,2025-08-27 10:00:00,Paid Search,Retention Push,tp_502610,0,0.0
user_0192,2025-07-25 11:00:00,Referral,Spring Promo,tp_660344,0,0.0
user_0003,2025-10-03 00:00:00,Video,Holiday Blast,tp_129716,1,127.03
user_0011,2025-07-13 20:00:00,Email,Brand Awareness,tp_317456,1,74.99
user_0243,2025-09-07 04:00:00,Paid Search, Brand Awareness ,tp_332352,0,0.0
user_0151,2025-08-17 03:00:00,Social Media, Brand Awareness ,tp_194291,0,0.0
user_0374,2025-07-22 11:00:00,Video,Brand Awareness,tp_395903,0,0.0
user_0190,2025-06-10 08:00:00,Affiliate,Holiday Blast,tp_486164,0,0.0
user_0392,2025-07-07 15:00:00,Video, Brand Awareness ,tp_417733,0,0.0
user_0326,2025-08-05 18:00:00,Email, Brand Awareness ,tp_438350,0,0.0
user_0327,2025-07-01 11:00:00,Email,Holiday Blast,tp_114096,0,0.0
user_0094,2025-06-03 20:00:00,Affiliate,Retention Push,tp_982505,0,0.0
user_0395,2025-09-13 13:00:00,Email, Brand Awareness ,tp_965200,0,0.0
user_0095,2025-06-18 15:00:00,display ad ,Spring Promo,tp_337058,0,0.0
user_0124,2025-07-23 09:00:00,Social Media, Brand Awareness ,tp_656812,0,0.0
user_0438,2025-06-18 03:00:00,Video,Brand Awareness,tp_987459,1,130.06
user_0298,2025-09-07 03:00:00,Paid Search,Holiday Blast,tp_575499,1,143.64
user_0230,2025-08-24 00:00:00,Paid Search,Retention Push,tp_648167,0,0.0
user_0153,2025-08-10 09:00:00,Social Media,Loyalty Rewards,tp_922679,0,0.0
user_0299,2025-08-22 12:00:00,Video,Brand Awareness,tp_294151,0,0.0
user_0131,2025-08-23 13:00:00,Organic,Brand Awareness,tp_363375,0,0.0
user_0004,2025-10-03 21:00:00,Influencer,Spring Promo,tp_623742,0,0.0
user_0441,2025-09-18 01:00:00,SOCIAL media,Brand Awareness,tp_554778,0,0.0
user_0439,2025-08-06 00:00:00,Social Media,Brand Awareness,tp_578188,0,0.0
user_0306,2025-08-21 14:00:00,Paid Search,Spring Promo,tp_996553,0,0.0
user_0022,2025-05-30 14:00:00,Direct,Retention Push,tp_727119,0,0.0
user_0035,2025-07-11 21:00:00,Affiliate,Loyalty Rewards,tp_225252,0,0.0
user_0046,2025-05-23 07:00:00,Influencer,Loyalty Rewards,tp_678124,0,0.0
user_0172,2025-09-23 13:00:00,SOCIAL media,Spring Promo,tp_937216,0,0.0
user_0394,2025-06-08 12:00:00,Influencer, Brand Awareness ,tp_939941,0,0.0
user_0319,2025-08-15 23:00:00,SOCIAL media,Brand Awareness,tp_743736,0,0.0
user_0459,2025-05-28 03:00:00,Direct, Brand Awareness ,tp_797393,0,0.0
user_0238,2025-10-07 17:00:00,Social Media, Brand Awareness ,tp_310406,0,0.0
user_0044,2025-05-04 21:00:00,Social Media,Spring Promo,tp_973710,0,0.0
user_0024,2025-07-20 03:00:00,Influencer,Loyalty Rewards,tp_107870,0,0.0
user_0080,2025-08-13 01:00:00,Paid Search,Brand Awareness,tp_208702,0,0.0
user_0483,2025-05-06 12:00:00,Influencer,Loyalty Rewards,tp_201934,1,255.94
user_0046,2025-08-07 16:00:00,email,Spring Promo,tp_527820,0,0.0
user_0329,2025-06-25 03:00:00,Video,Spring Promo,tp_512392,0,0.0
user_0319,2025-09-05 08:00:00,Video,Holiday Blast,tp_458666,0,0.0
user_0257,2025-9-12 19,Paid Search, Brand Awareness ,tp_417724,0,0.0
user_0306,2025-07-17 18:00:00,Email,Spring Promo,tp_223725,0,0.0
user_0470,2025-05-07 07:00:00,Display Ad,Brand Awareness,tp_648348,0,0.0
user_0333,2025-09-19 14:00:00,Direct, Brand Awareness ,tp_359767,1,1.21
user_0173,2025-07-23 16:00:00,Video,Holiday Blast,tp_176709,0,0.0
user_0396,2025-08-04 19:00:00,Social Media,Spring Promo,tp_299016,0,0.0
user_0356,2025-05-08 08:00:00,Referral,Holiday Blast,tp_747252,0,0.0
user_0457,2025-05-24 15:00:00,Influencer,Spring Promo,tp_447438,0,0.0
user_0345,2025-05-14 06:00:00,Referral,Spring Promo,tp_523215,1,72.98
user_0314,2025-05-15 08:00:00,SOCIAL media,Holiday Blast,tp_731983,0,0.0
user_0226,2025-05-14 09:00:00,email,Loyalty Rewards,tp_917881,0,0.0
user_0036,2025-08-13 16:00:00,Display Ad,Holiday Blast,tp_286275,0,0.0
user_0044,2025-10-22 10:00:00,Paid Search,Loyalty Rewards,tp_387304,0,0.0
user_0068,2025-10-16 15:00:00,Referral, Brand Awareness ,tp_467974,0,0.0
user_0197,2025-08-05 14:00:00,Organic, Brand Awareness ,tp_730687,0,0.0
